689,0,0,0,0,65,0,1,0,1,23,0,1
896,9,42,1,0,80,0,1,0,1,22,0,1
1629,0,4,0,0,308,0,0,0,1,21,2,1
1673,2,0,0,0,62,0,1,0,1,27,0,1
1431,3,2,1,0,64,0,1,0,1,28,0,1
1766,3,3,1,0,63,0,1,0,1,16,0,1
1425,24,454,0,0,64,0,1,0,1,24,0,1
837,0,0,0,0,61,0,1,0,1,37,0,1
248,0,0,0,0,73,0,1,0,1,14,0,1
490,0,26,0,0,3841,0,1,0,1,17,0,1
1088,1,54,0,0,133,0,1,0,1,52,0,1
834,1,5,0,0,65,0,1,0,1,21,0,1
1345,27,205,4,1,143,0,1,0,1,26,0,1
242,0,0,0,0,63,0,1,0,1,18,0,1
939,0,2,0,0,63,0,1,0,1,28,0,1
899,1,151,0,0,63,0,1,0,1,14,0,1
978,44,18,0,0,115,0,1,0,1,36,0,1
381,0,189,0,0,312,0,0,0,1,39,0,1
692,3,15,0,0,62,0,1,0,1,21,0,1
701,2,10,0,0,61,0,1,0,1,42,0,1
1050,4,199,0,0,78,0,1,0,1,25,0,1
894,10,50,5,0,217,0,1,0,1,22,0,1
804,35,29,1,1,238,0,1,0,1,24,0,1
303,13840,138,78,13,6353,59,0,1,1,72,1,1
1277,1,21,5,0,126,0,1,0,1,19,0,1
1040,0,222,0,0,64,0,1,0,1,19,0,1
815,0,0,0,0,64,0,1,0,1,36,0,1
333,0,0,0,0,64,0,1,0,1,29,0,1
1307,3,440,0,0,57,0,1,0,1,21,0,1
1244,2,1,0,0,91,0,1,0,1,29,0,1
921,5,6,0,0,63,0,1,0,1,34,0,1
858,0,219,0,0,1110,0,0,0,1,45,2,1
972,0,0,0,0,57,0,1,0,1,9,0,1
446,1,2,0,0,67,0,1,0,1,24,0,1
1132,0,0,0,0,64,0,1,0,1,23,0,1
930,2,13,0,0,64,0,1,0,1,28,0,1
488,0,0,0,0,359,0,0,0,1,34,1,1
944,2,61,0,0,66,0,1,0,1,58,0,1
1038,1,10,0,0,7101,0,1,0,1,13,0,1
720,4,25,20,0,68,0,1,0,1,41,0,1
1409,2,45,0,0,65,0,1,0,1,22,0,1
765,17,573,23,0,72,0,1,0,1,13,0,1
291,0,14,0,0,348,0,0,0,1,25,0,1
1889,8,32,0,0,68,0,1,0,1,17,0,1
1295,18,78,395,0,531,0,1,0,1,12,0,1
803,6,758,2,0,74,0,1,0,1,23,0,1
1810,1473,280,4,94,6511,0,1,0,1,18,0,1
860,2,6,1,0,110,0,1,0,1,20,0,1
933,0,2,0,0,64,0,1,0,1,31,0,1
1376,31,134,1,0,69,0,1,0,1,28,0,1
386,8729,7005,0,24,35284,0,0,0,1,59,0,1
1253,21,21,0,1,233,0,1,0,1,26,0,1
584,0,11,0,0,294,0,0,0,1,62,0,1
926,8,33,0,0,72,0,1,0,1,30,0,1
1272,5,412,0,0,72,0,1,0,1,19,0,1
343,0,0,0,0,63,0,1,0,1,19,0,1
1155,0,191,0,0,66,0,1,0,1,29,0,1
694,0,216,0,0,339,0,0,0,1,48,0,1
890,0,8,0,0,88,0,1,0,1,28,0,1
601,0,13,3,0,68,0,1,0,1,40,0,1
199,0,10,0,0,63,0,1,0,1,36,0,1
1395,1,13,0,0,64,0,1,0,1,29,0,1
689,0,0,0,0,66,0,1,0,1,31,0,1
1257,0,3,0,0,64,0,1,0,1,28,0,1
928,1,0,0,0,65,0,1,0,1,25,0,1
1700,4,0,0,0,63,0,1,0,1,11,0,1
961,0,0,0,0,122,0,1,0,1,29,0,1
324,0,0,0,0,66,0,1,0,1,31,0,1
47,8,53,0,0,202,1,0,1,1,76,0,1
896,9,42,1,0,82,0,1,0,1,36,0,1
1431,3,2,1,0,65,0,1,0,1,24,0,1
1673,2,0,0,0,63,0,1,0,1,35,0,1
1425,24,454,0,0,65,0,1,0,1,22,0,1
486,19,113,0,0,96,0,1,0,1,25,0,1
490,0,26,0,0,3842,0,1,0,1,29,8,1
1088,1,54,0,0,134,0,1,0,1,17,0,1
1766,3,3,1,0,64,0,1,0,1,28,0,1
1015,0,0,0,0,62,0,1,0,1,17,0,1
834,1,5,0,0,66,0,1,0,1,29,0,1
248,0,0,0,0,74,0,1,0,1,35,0,1
1589,1272,1114,181,8,30947,0,1,3,1,103,7,1
1403,1,2,0,0,341,0,0,0,1,41,0,1
1345,27,205,4,1,144,0,1,0,1,19,0,1
62,64,99,0,2,120,0,0,0,1,36,0,1
242,0,0,0,0,64,0,1,0,1,40,2,1
1155,0,3,0,0,70,0,1,0,1,30,0,1
899,1,151,0,0,64,0,1,0,1,23,0,1
837,0,0,0,0,62,0,1,0,1,27,0,1
617,404,988,0,2,204,0,1,0,1,24,0,1
939,0,2,0,0,63,0,1,0,1,32,0,1
701,2,10,0,0,62,0,1,0,1,14,0,1
692,3,15,0,0,63,0,1,0,1,23,0,1
1262,3,2,0,0,1814,0,0,0,1,42,0,1
333,0,0,0,0,65,0,1,0,1,55,0,1
978,44,18,0,0,116,0,1,0,1,14,0,1
804,35,29,1,1,239,0,1,0,1,55,0,1
1050,4,199,0,0,79,0,1,0,1,55,0,1
894,10,50,5,0,218,0,1,0,1,14,0,1
1277,1,21,5,0,127,0,1,0,1,23,0,1
57,953,1225,0,0,30074,0,0,0,1,61,0,1
1244,2,1,0,0,92,0,1,0,1,35,0,1
1040,0,222,0,0,65,0,1,0,1,73,2,1
921,5,6,0,0,64,0,1,0,1,24,0,1
1202,4,215,0,0,2000,0,0,0,1,17,0,1
1307,3,440,0,0,58,0,1,0,1,31,0,1
972,0,0,0,0,58,0,1,0,1,36,0,1
944,2,61,0,0,67,0,1,0,1,52,2,1
815,0,0,0,0,65,0,1,0,1,41,0,1
803,6,758,2,0,75,0,1,0,1,26,0,1
1539,0,11,0,0,64,0,1,0,1,35,0,1
720,4,25,20,0,69,0,1,0,1,51,0,1
1132,0,0,0,0,65,0,1,0,1,37,0,1
930,2,13,0,0,65,0,1,0,1,29,0,1
1038,1,10,0,0,7102,0,1,0,1,31,0,1
446,1,2,0,0,68,0,1,0,1,31,0,1
965,2,2,0,0,333,0,0,0,1,39,2,1
765,17,573,23,0,74,0,1,0,1,32,0,1
933,0,2,0,0,65,0,1,0,1,25,0,1
860,2,6,1,0,111,0,1,0,1,31,0,1
1569,1,0,0,1,308,0,0,0,1,37,0,1
1155,0,191,0,0,67,0,1,0,1,21,0,1
1295,18,78,395,0,532,0,1,0,1,25,0,1
1889,8,32,0,0,69,0,1,0,1,45,0,1
926,8,33,0,0,73,0,1,0,1,26,0,1
961,0,0,0,0,123,0,1,0,1,27,0,1
343,0,0,0,0,64,0,1,0,1,18,0,1
1644,1,20,0,0,337,0,0,0,1,43,3,1
1810,1473,280,4,94,6511,0,1,0,1,22,0,1
1395,1,13,0,0,65,0,1,0,1,36,0,1
1272,5,412,0,0,73,0,1,0,1,15,0,1
896,9,42,1,0,83,0,1,0,1,58,0,1
1700,4,0,0,0,64,0,1,0,1,67,0,1
890,0,8,0,0,89,0,1,0,1,13,0,1
689,0,0,0,0,67,0,1,0,1,24,0,1
238,2161,2251,0,2,6411,0,0,0,1,35,1,1
1673,2,0,0,0,64,0,1,0,1,20,0,1
1257,0,3,0,0,65,0,1,0,1,24,0,1
199,0,10,0,0,64,0,1,0,1,23,0,1
1431,3,2,1,0,66,0,1,0,1,22,0,1
1376,31,134,1,0,70,0,1,0,1,23,0,1
1345,27,205,4,1,145,0,1,0,1,25,0,1
1109,0,64,0,0,65,0,1,0,1,29,0,1
899,1,151,0,0,65,0,1,0,1,23,0,1
1155,0,3,0,0,71,0,1,0,1,28,0,1
1766,3,3,1,0,65,0,1,0,1,35,0,1
837,0,0,0,0,63,0,1,0,1,21,0,1
486,19,113,0,0,97,0,1,0,1,20,0,1
242,0,0,0,0,65,0,1,0,1,27,0,1
677,1,2,0,0,334,0,0,0,1,67,4,1
692,3,15,0,0,64,0,1,0,1,30,0,1
1569,2,18,0,0,314,0,0,0,1,34,0,1
1589,1272,1114,181,8,30948,0,1,3,1,106,7,1
701,2,10,0,0,63,0,1,0,1,23,0,1
778,1,13,0,0,67,0,1,0,1,25,0,1
232,2009,1925,0,2,8187,0,0,0,1,29,0,1
1015,0,0,0,0,63,0,1,0,1,35,0,1
747,3,11,0,0,61,0,1,0,1,31,0,1
229,1943,1875,0,0,8433,0,0,0,1,37,0,1
1153,157,261,0,2,219,0,1,0,1,35,0,1
284,0,4,0,0,61,0,1,0,1,31,0,1
1244,2,1,0,0,93,0,1,0,1,35,0,1
1277,1,21,5,0,128,0,1,0,1,34,0,1
221,1915,1780,0,0,6502,0,0,0,1,34,0,1
751,0,1,0,0,63,0,1,0,1,35,0,1
1050,4,199,0,0,80,0,1,0,1,31,0,1
916,0,4,0,0,61,0,1,0,1,27,0,1
617,404,988,0,2,205,0,1,0,1,28,0,1
521,1,51,0,0,182,0,1,0,1,31,0,1
804,35,29,1,1,240,0,1,0,1,34,0,1
1580,4,0,0,0,62,0,1,0,1,30,0,1
972,0,0,0,0,59,0,1,0,1,30,0,1
857,1,213,0,0,318,0,0,0,1,37,0,1
1690,9,24,1,0,158,0,1,0,1,34,0,1
278,3,27,0,0,359,0,0,0,1,21,4,1
366,1,11,0,0,313,0,0,0,1,32,0,1
1307,3,440,0,0,59,0,1,0,1,32,0,1
614,56,27,0,2,14712,0,0,0,2,70,0,1
803,6,758,2,0,76,0,1,0,1,21,0,1
411,0,1,0,0,61,0,1,0,1,22,0,1
517,0,0,0,0,61,0,1,0,1,25,0,1
385,1,58,0,0,61,0,1,0,1,33,0,1
99,2786,2750,0,11,286,0,0,0,1,75,0,1
16,1,2,0,0,376,0,2,0,1,91,2,1
523,0,1,0,0,62,0,1,0,1,24,0,1
1338,187,347,0,1,5716,0,0,0,1,108,0,1
197,239,1701,0,0,127111,0,0,0,1,54,0,1
1539,0,11,0,0,65,0,1,0,1,24,0,1
473,219,1,0,0,381,0,2,0,1,96,2,1
740,0,14,0,0,61,0,1,0,1,19,0,1
1889,8,32,0,0,70,0,1,0,1,33,0,1
1665,2,1,0,0,62,0,1,0,1,21,0,1
690,0,0,0,0,61,0,1,0,1,30,0,1
342,2804,1846,0,10,25794,0,1,0,1,45,0,1
654,13,39,0,0,514,0,1,0,1,39,0,1
132,200,457,0,0,3412,0,0,0,1,40,0,1
133,96,413,0,0,3591,0,1,0,1,34,0,1
911,609,1100,0,1,1567,0,0,0,1,46,1,1
1083,1,156,0,0,62,0,1,0,1,39,0,1
1849,0,2,0,0,353,0,0,0,1,29,4,1
343,0,0,0,0,65,0,1,0,1,30,0,1
990,0,0,0,0,61,0,1,0,1,35,0,1
1643,3,196,0,0,334,0,0,0,1,24,0,1
896,9,42,1,0,84,0,1,0,1,47,0,1
926,8,33,0,0,74,0,1,0,1,22,0,1
649,0,238,0,0,1137,0,0,0,1,20,1,1
694,0,5,0,0,63,0,1,0,1,41,0,1
199,0,10,0,0,65,0,1,0,1,37,0,1
1272,5,412,0,0,74,0,1,0,1,25,0,1
1673,2,0,0,0,65,0,1,0,1,39,0,1
44,1,159,0,0,61,0,1,0,1,35,0,1
1257,0,3,0,0,66,0,1,0,1,36,0,1
1109,0,64,0,0,66,0,1,0,1,22,0,1
1700,4,0,0,0,65,0,1,0,1,43,0,1
677,470,1529,204,2,17889,1,1,1,1,76,6,1
858,0,219,0,0,1111,0,0,0,1,29,0,1
1623,846,811,5609,6,39007,0,1,0,1,55,6,1
692,3,15,0,0,65,0,1,0,1,26,0,1
837,0,0,0,0,64,0,1,0,1,25,0,1
28,212,916,7,0,111,0,0,0,1,94,0,1
1533,0,2,0,0,66,0,1,0,1,31,0,1
820,0,0,0,0,323,0,0,0,1,47,1,1
245,135,225,1464,0,4708,0,1,0,1,55,6,1
1015,0,0,0,0,64,0,1,0,1,22,0,1
1153,157,261,0,2,220,0,1,0,1,23,0,1
778,1,13,0,0,67,0,1,0,1,45,0,1
877,763,756,3522,2,28619,0,1,0,1,55,6,1
1455,12,1999,0,1,157,0,1,0,1,29,0,1
1037,22,150,1,0,694,0,0,0,1,40,0,1
366,1,11,0,0,314,0,0,0,1,47,3,1
648,273,551,201,0,4455,0,2,0,1,70,2,1
1062,106,490,3,1,875,0,0,0,1,56,0,1
0,137,128,3,0,49,0,2,0,1,99,2,1
673,0,657,3,0,1205,0,0,0,1,29,0,1
725,429,364,1079,2,7548,0,1,0,1,55,6,1
165,103,97,0,0,990,0,0,0,1,0,0,1
181,1716,1442,110,0,2238,0,0,0,1,101,8,1
89,468,604,163,0,1276,0,1,0,1,55,6,1
1068,658,619,1448,0,6135,0,0,0,1,59,3,1
1443,35,318,0,1,1124,0,0,0,1,35,4,1
1429,857,1005,7,14,7346,0,1,0,1,55,6,1
1255,4447,4283,84,104,9828,0,0,0,1,0,0,1
1271,1892,1885,38045,1,23350,0,1,0,1,81,7,1
587,55,280,0,0,1471,0,0,0,1,45,0,1
842,1,360,0,0,122,0,0,0,1,27,2,1
816,10,18,2,0,452,0,0,0,1,38,1,1
573,0,0,0,0,315,0,0,0,1,24,0,1
1589,1272,1114,181,8,30949,0,1,5,1,88,1,1
842,1,360,0,0,123,0,0,0,1,45,0,1
262,55,89,18,0,1300,0,0,0,1,22,0,1
566,181,0,470,0,1358,0,0,0,1,60,4,1
1527,68,519,30,0,1677,0,0,0,1,36,4,1
893,1,2,0,0,345,0,0,0,1,27,0,1
368,1533,718,1237,2,15686,0,1,0,1,55,6,1
1589,1272,1114,181,8,30950,0,1,5,1,83,3,1
919,20,225,0,1,462,0,0,0,1,61,3,1
706,385,591,328,2,6151,0,1,0,1,55,6,1
188,21,574,23,0,366,0,0,0,1,45,2,1
497,335,284,1252,0,8978,0,1,0,1,55,6,1
368,9,24,4,0,710,0,0,0,1,46,0,1
139,41,54,0,0,1098,0,0,0,1,0,0,1
105,1022,767,135,0,607,0,0,0,1,78,6,1
842,1,360,0,0,124,0,0,0,1,43,0,1
454,0,15,0,0,217,2,0,1,1,60,0,1
954,1,5,0,0,629,0,0,0,1,39,0,1
701,770,377,2018,0,35372,0,1,0,1,55,6,1
179,69,92,0,0,814,0,0,0,1,0,0,1
608,1,221,0,0,325,0,0,0,1,35,2,1
100,27,63,0,0,54,1,1,1,1,118,3,1
976,14,397,0,0,484,0,0,0,1,83,9,1
1257,2800,2450,10494,12,53281,0,1,0,1,55,6,1
1271,1892,1885,38045,1,23351,0,1,1,1,74,0,1
1714,11,2002,0,2,321,0,0,0,1,30,0,1
644,0,449,0,0,332,0,0,0,1,21,0,1
819,5536,5536,269,10,26139,0,1,0,1,55,6,1
5,131,23,16,0,48,0,0,0,1,59,3,1
102,1463,1300,10,1,8504,0,1,0,1,56,0,1
1569,2,18,0,0,315,0,0,0,1,46,0,1
690,1144,876,321,1,11356,0,1,0,1,55,6,1
451,1391,359,63,8,2181,2,0,1,1,34,3,1
704,21,69,1,0,103,0,0,0,1,49,6,1
102,1463,1300,10,1,8505,0,1,0,1,81,2,1
1589,1272,1114,181,8,30951,0,1,1,1,98,2,1
324,439,341,1347,0,21559,0,1,0,1,55,6,1
1081,1751,1489,12872,8,77335,0,1,0,1,55,6,1
533,0,1,0,0,378,0,0,0,1,27,0,1
139,52,69,0,0,1025,0,0,0,1,0,0,1
185,2147,1854,9649,7,3118,0,0,0,1,83,6,1
102,1463,1300,10,1,8506,0,1,1,1,70,1,1
530,7,201,1,0,477,0,0,0,1,64,3,1
604,298,659,140,0,1293,0,1,0,1,55,6,1
102,1463,1300,10,1,8507,0,1,0,1,82,6,1
1564,2339,2185,57,52,233316,0,1,0,1,55,6,1
437,1,0,0,0,307,0,0,0,1,35,0,1
102,1463,1300,10,1,8508,0,1,0,1,80,4,1
635,11,49,0,0,375,0,0,0,1,66,4,1
134,1,168,0,0,358,0,0,0,1,15,0,1
934,9,1637,0,1,290,0,0,0,1,65,5,1
515,6083,1090,331,1,10757,0,1,0,1,55,6,1
171,152,143,0,0,1050,0,0,0,1,0,0,1
1261,1155,1750,1157,4,15771,0,1,0,1,55,6,1
950,0,2,0,0,306,0,0,0,1,30,0,1
138,50,59,0,0,1051,0,0,0,1,0,0,1
627,220,652,18,0,106,0,0,0,1,54,0,1
433,350,320,733,1,12034,0,1,0,1,55,6,1
276,286,351,762,1,7194,0,1,0,1,55,6,1
1248,4,311,0,1,343,0,0,0,1,46,5,1
1315,0,5,0,0,332,0,0,0,1,30,2,1
1064,1,424,3,0,305,0,0,0,1,50,0,1
102,1463,1300,10,1,8510,0,1,0,1,95,15,1
102,1463,1300,10,1,8511,0,1,0,1,63,2,1
476,1563,1998,2884,3,16557,0,1,0,1,55,6,1
1271,1892,1885,38045,1,23352,0,1,1,1,117,4,1
801,1,63,5,0,301,0,0,0,1,61,1,1
171,91,112,0,0,1060,0,0,0,1,0,0,1
844,3,221,2,0,294,0,0,0,1,73,0,1
420,422,415,522,0,8773,0,1,0,1,55,6,1
1188,1,372,0,0,454,0,0,0,1,59,4,1
910,124,193,440,0,21323,0,1,0,1,55,6,1
43,7,60,78,0,379,0,0,0,1,44,4,1
1589,1272,1114,181,8,30952,0,1,1,1,70,1,1
439,706,842,500,1,7449,0,1,0,1,55,6,1
644,458,436,2509,1,6301,0,1,0,1,55,6,1
102,1463,1300,10,1,8512,0,1,0,1,82,12,1
204,367,420,2541,0,12016,0,1,0,1,55,6,1
1258,3,387,2,0,291,0,0,0,1,58,0,1
582,0,12,0,0,333,0,0,0,1,61,0,1
1315,0,5,0,0,333,0,0,0,1,60,0,1
180,171,149,0,0,1092,0,0,0,1,0,0,1
259,2,26,0,0,345,0,0,0,1,34,0,1
572,1,140,0,0,255,0,0,0,1,70,1,1
562,0,30,0,0,478,0,0,0,1,30,4,1
1643,3,196,0,0,335,0,0,0,1,37,1,1
1587,6,29,0,0,309,0,0,0,1,52,0,1
57,3,5,0,0,434,0,0,0,1,70,0,1
377,762,2002,7,3,4396,0,0,0,1,52,0,1
1271,1892,1885,38045,1,23353,0,1,1,1,107,1,1
691,1,127,0,0,210,0,0,0,1,51,1,1
1189,83,398,0,1,394,0,0,0,1,38,0,1
1374,1,223,0,0,299,0,0,0,1,29,0,1
1589,1272,1114,181,8,30953,0,1,1,1,115,4,1
0,2,184,6,0,50,485,3,1,1,118,0,1
673,0,657,3,0,1207,0,0,0,1,40,0,1
171,120,122,0,0,809,0,0,0,1,0,0,1
779,0,115,1,0,226,0,0,0,1,43,2,1
635,1003,1316,0,3,3601,0,0,0,1,16,4,1
306,0,16,0,0,319,0,0,0,1,24,2,1
1048,13,361,3,1,646,0,0,0,1,25,0,1
831,1,9,0,0,345,0,0,0,1,31,0,1
717,6,253,0,0,331,0,0,0,1,15,0,1
1589,1272,1114,181,8,30954,0,1,1,1,69,1,1
48,0,0,0,0,361,0,0,0,1,36,0,1
1130,0,119,1,0,178,0,0,0,1,52,1,1
165,77,97,0,0,848,0,0,0,1,0,0,1
905,0,133,0,0,221,0,0,0,1,30,0,1
1438,3,29,1,0,332,0,0,0,1,37,4,1
413,2,11,4,0,319,0,0,0,1,28,0,1
1576,1,213,0,0,306,0,0,0,1,52,0,1
195,1444,469,152,1,10837,0,2,0,1,69,0,1
400,1,4,0,0,354,0,0,0,1,38,0,1
1049,1,266,0,0,343,0,0,0,1,21,1,1
381,0,189,0,0,313,0,0,0,1,44,1,1
574,0,118,0,0,222,0,0,0,1,56,4,1
195,1444,469,152,1,10838,0,2,0,1,68,0,1
637,3136,2897,1828,50,202175,1,0,1,1,34,0,1
195,1444,469,152,1,10839,0,2,0,1,74,0,1
747,0,0,0,0,334,0,0,0,1,33,0,1
195,1444,469,152,1,10840,0,2,0,1,67,1,1
195,1444,469,152,1,10841,0,2,0,1,61,1,1
1326,7,813,0,0,153,0,0,0,1,65,8,1
1589,1272,1114,181,8,30955,0,1,1,1,103,1,1
165,86,114,0,0,999,0,0,0,1,0,0,1
195,1444,469,152,1,10842,0,2,0,1,65,1,1
952,0,12,0,0,310,0,0,0,1,37,0,1
835,44631,67,94,29,20370,0,0,0,1,93,17,1
723,2,209,0,0,311,0,0,0,1,35,0,1
127,0,141,0,0,206,0,0,0,1,82,9,1
375,1030,1115,1279,1,2445,0,0,0,1,52,0,1
304,1,387,0,0,330,0,0,0,1,30,0,1
195,1444,469,152,1,10843,0,2,0,1,63,2,1
327,4971,3463,0,5,21851,0,1,0,1,55,0,1
1184,1,373,1,0,319,0,0,0,1,36,5,1
561,4,92,0,0,338,0,0,0,1,59,0,1
1555,1,3,0,0,316,0,0,0,1,29,0,1
195,1444,469,152,1,10844,0,1,1,1,115,6,1
125,7,15,0,0,1290,0,0,0,1,50,0,1
649,0,238,0,0,1138,0,0,0,1,40,0,1
970,2680,720,1874,16,20219,0,0,1,1,81,0,1
195,1444,469,152,1,10845,0,1,0,1,86,5,1
11,184,425,0,0,5066,0,0,0,1,67,0,1
683,10184,9957,0,12,4007,0,0,0,1,48,1,1
195,1444,469,152,1,10846,0,1,1,1,111,6,1
11,184,425,0,0,5067,0,0,0,1,84,0,1
195,1444,469,152,1,10847,0,1,0,1,38,1,1
996,1,699,0,0,157,0,0,0,1,56,4,1
673,0,657,3,0,1208,0,0,0,1,14,0,1
195,1444,469,152,1,10848,0,1,0,1,76,4,1
784,1,251,0,0,322,0,0,0,1,51,0,1
11,184,425,0,0,5068,0,0,0,1,80,0,1
195,1444,469,152,1,10849,0,1,0,1,103,6,1
1276,6,33,1,2,353,0,0,0,1,19,0,1
1099,0,0,0,0,308,0,0,0,1,36,0,1
11,184,425,0,0,5069,0,0,0,1,71,2,1
1026,0,737,0,0,170,0,0,0,1,44,3,1
245,59,83,0,0,2875,0,2,0,1,117,3,1
1681,2,1,0,0,61,0,1,0,1,57,0,1
1307,11,32,13,1,61,0,1,0,1,38,0,1
824,1,51,0,0,61,0,1,0,1,45,0,1
771,2848,2371,1,15,177081,0,1,0,1,22,0,1
177,0,12,0,0,310,0,0,0,1,33,0,1
230,0,1,0,0,61,0,1,0,1,22,0,1
936,3,21,0,0,98,0,1,0,1,43,0,1
1432,34,329,0,0,847,0,0,0,1,69,0,1
11,184,425,0,0,5070,0,0,0,1,82,3,1
312,0,0,0,0,61,0,1,0,1,28,0,1
948,1,167,0,0,61,0,1,0,1,26,0,1
156,1,694,0,0,159,0,0,0,1,41,0,1
97,0,11,0,0,335,0,0,0,1,21,4,1
1598,1,2,0,0,61,0,1,0,1,39,0,1
11,184,425,0,0,5071,0,0,0,1,69,0,1
171,644,280,150,1,28187,0,1,0,1,55,6,1
1682,2,1,0,0,61,0,1,0,1,30,0,1
592,5,165,16,0,118,0,1,0,1,28,0,1
621,0,1,0,0,185,0,1,0,1,52,11,1
927,1,10,0,0,61,0,1,0,1,19,0,1
557,0,0,0,0,61,0,1,0,1,67,0,1
1123,6,404,0,0,83,0,1,0,1,36,0,1
694,2,11,0,0,67,0,1,0,1,22,0,1
1017,0,1,0,0,61,0,1,0,1,29,0,1
289,569,1295,461,3,3069,0,1,0,1,55,6,1
463,0,11,0,0,61,0,1,0,1,39,0,1
504,0,0,0,0,61,0,1,0,1,44,0,1
471,0,21,0,0,83,0,1,0,1,33,0,1
962,0,0,0,0,56,0,1,0,1,44,0,1
757,0,1,0,0,86,0,1,0,1,28,0,1
449,1,287,0,0,1095,0,0,0,1,61,4,1
1307,31,3,0,2,123,0,1,0,1,34,5,1
677,3,3,0,0,61,0,1,0,1,44,0,1
911,0,110,0,0,63,0,1,0,1,33,0,1
1020,0,8,0,0,62,0,1,0,1,31,2,1
851,3,48,0,0,61,0,1,0,1,26,0,1
1168,0,9,0,0,10,0,0,0,1,0,0,1
873,0,0,0,0,61,0,1,0,1,36,0,1
726,0,0,0,0,61,0,1,0,1,42,0,1
1535,2,0,0,0,64,0,1,0,1,34,0,1
654,320,353,665,0,13407,0,1,0,1,55,6,1
0,0,0,0,0,1,0,0,0,1,0,0,1
102,1463,1300,10,1,8513,0,1,0,1,78,4,1
798,1,3,0,0,63,0,1,0,1,47,0,1
841,2,3,0,0,67,0,1,0,1,48,0,1
601,2,2,0,0,352,0,0,0,1,23,0,1
402,155,110,46,0,3021,0,2,0,1,66,2,1
11,184,425,0,0,5072,0,0,0,1,67,1,1
748,1,9,0,0,61,0,1,0,1,54,0,1
1077,0,0,0,0,61,0,1,0,1,29,0,1
1630,0,1,0,0,68,0,1,0,1,28,0,1
968,0,2,0,0,62,0,1,0,1,29,0,1
1271,1892,1885,38045,1,23354,0,1,1,1,93,2,1
563,0,214,0,0,571,0,0,0,1,45,2,1
573,0,0,0,0,61,0,1,0,1,51,0,1
497,6,22,2,0,66,0,1,0,1,28,0,1
195,1444,469,152,1,10850,0,2,0,1,55,0,1
880,0,3,0,0,208,0,1,0,1,22,0,1
176,153,94,200,0,3017,0,1,0,1,55,6,1
115,9,17,0,0,65,0,1,0,1,24,0,1
1048,1,58,0,0,61,0,1,0,1,27,0,1
1422,0,0,0,0,61,0,1,0,1,46,0,1
761,211,620,22,0,3755,2,0,2,1,104,3,1
866,5,8,0,0,63,0,1,0,1,40,0,1
